P03,P1,P5,PM1_env,P10,PM25_std,PM10_env,P25,P05,PM10_std,PM1_std,PM25_env,MQ2_VCs,Humidity,Temperature,Pressure,Timestamp,Sample_Conditioning,Indoor_Outdoor
1224,42,0,6,0,7,7,1,316,7,6,7,583,45,27.9,101159.993446,10/23/21 20:16:46,0,0
1236,52,0,6,0,8,8,1,324,8,6,8,583,45,27.2,101158.417693,10/23/21 20:16:48,0,0
1317,54,0,6,0,8,8,1,347,8,6,8,581,43,27.6,101162.944531,10/23/21 20:16:51,0,0
1242,40,0,6,0,8,8,1,328,8,6,8,581,44,27.3,101161.268554,10/23/21 20:16:52,0,0
1242,40,0,6,0,8,8,1,328,8,6,8,582,43,27.8,101161.168198,10/23/21 20:16:54,0,0
1317,40,0,6,0,8,8,1,345,8,6,8,581,43,27.7,101159.592128,10/23/21 20:16:55,0,0
1317,40,0,6,0,8,8,1,345,8,6,8,582,42,27.6,101159.592128,10/23/21 20:16:58,0,0
1326,44,0,6,0,9,9,1,349,9,6,9,583,44,27.4,101164.119403,10/23/21 20:16:59,0,0
1353,50,0,7,0,9,9,1,357,9,7,9,585,44,28.1,101165.394137,10/23/21 20:17:00,0,0
1353,50,0,7,0,9,9,1,357,9,7,9,584,44,27.4,101162.543372,10/23/21 20:17:02,0,0
1371,52,0,7,0,9,9,1,359,9,7,9,581,42,27.4,101161.268554,10/23/21 20:17:03,0,0
1371,52,0,7,0,9,9,1,359,9,7,9,583,43,27.2,101158.015925,10/23/21 20:17:04,0,0
1296,54,0,7,0,9,9,0,345,9,7,9,581,44,27.6,101166.668582,10/23/21 20:17:07,0,0
1389,52,0,7,0,9,9,0,368,9,7,9,584,43,27.5,101164.890351,10/23/21 20:17:09,0,0
1476,48,0,7,0,9,9,0,384,9,7,9,583,43,27.3,101162.140737,10/23/21 20:17:11,0,0
1476,48,0,7,0,9,9,0,384,9,7,9,584,42,27.9,101165.494617,10/23/21 20:17:12,0,0
1512,40,0,7,0,9,9,0,397,9,7,9,585,39,27.1,101164.890351,10/23/21 20:17:15,0,0
1467,40,0,7,0,9,9,0,384,9,7,9,585,43,27.6,101167.639758,10/23/21 20:17:17,0,0
1461,40,0,7,0,9,9,0,380,9,7,9,587,43,27.4,101160.260844,10/23/21 20:17:18,0,0
1461,40,0,7,0,9,9,0,380,9,7,9,584,41,27.3,101161.534018,10/23/21 20:17:20,0,0
1410,38,0,7,0,8,8,0,370,8,7,8,585,40,27.5,101168.710356,10/23/21 20:17:21,0,0
1410,38,0,7,0,8,8,0,370,8,7,8,587,44,27.9,101162.908418,10/23/21 20:17:23,0,0
1359,36,0,7,0,8,8,0,360,8,7,8,585,44,27.4,101161.534018,10/23/21 20:17:25,0,0
1413,34,0,7,0,9,9,0,381,9,7,9,586,43,27.7,101162.806903,10/23/21 20:17:26,0,0
1413,34,0,7,0,9,9,0,381,9,7,9,585,42,27.7,101171.560596,10/23/21 20:17:28,0,0
1464,38,0,7,0,9,9,0,402,9,7,9,588,42,27.5,101164.079501,10/23/21 20:17:29,0,0
1521,38,0,8,0,9,9,0,420,9,8,9,592,44,27.8,101166.725838,10/23/21 20:17:31,0,0
1521,38,0,8,0,9,9,0,420,9,8,9,587,40,27.9,101166.623831,10/23/21 20:17:32,0,0
1416,44,0,7,0,9,9,0,391,9,7,9,1317,45,27.7,101157.767935,10/23/21 20:17:35,0,0
1398,46,0,8,0,9,9,0,398,9,8,9,587,43,27.3,101163.262757,10/23/21 20:17:37,0,0
1323,44,0,7,0,9,9,0,365,9,7,9,588,44,27.3,101161.786694,10/23/21 20:17:39,0,0
1323,44,0,7,0,9,9,0,365,9,7,9,587,44,27.5,101167.280606,10/23/21 20:17:40,0,0
1317,44,0,7,0,8,8,0,357,8,7,8,587,44,28.0,101158.629343,10/23/21 20:17:41,0,0
1317,44,0,7,0,8,8,0,357,8,7,8,588,45,27.7,101157.358507,10/23/21 20:17:43,0,0
1293,44,0,7,0,8,8,0,351,8,7,8,588,43,27.7,101168.962063,10/23/21 20:17:44,0,0
1293,44,0,7,0,8,8,0,351,8,7,8,586,45,27.3,101164.73882,10/23/21 20:17:45,0,0
1293,43,0,7,0,8,8,0,353,8,7,8,587,46,27.1,101163.262757,10/23/21 20:17:48,0,0
1380,43,0,7,0,9,9,0,367,9,7,9,589,43,27.7,101166.214883,10/23/21 20:17:49,0,0
1380,43,0,7,0,9,9,0,367,9,7,9,588,44,27.9,101167.793301,10/23/21 20:17:50,0,0
1344,45,0,7,0,9,9,1,352,9,7,9,588,43,27.2,101163.262757,10/23/21 20:17:52,0,0
1344,45,0,7,0,9,9,1,352,9,7,9,587,45,26.8,101166.214883,10/23/21 20:17:53,0,0
1317,43,0,7,0,8,8,1,341,8,7,8,589,42,27.9,101158.834569,10/23/21 20:17:54,0,0
1317,43,0,7,0,8,8,1,341,8,7,8,590,42,27.7,101164.32832,10/23/21 20:17:57,0,0
1278,41,0,7,0,8,8,1,337,8,7,8,590,44,27.4,101161.478837,10/23/21 20:17:58,0,0
1227,37,0,6,0,8,8,2,318,8,6,8,590,44,27.1,101159.899892,10/23/21 20:17:59,0,0
1227,37,0,6,0,8,8,2,318,8,6,8,589,45,26.9,101165.598701,10/23/21 20:18:01,0,0
1218,39,0,6,0,8,8,3,309,8,6,8,590,43,27.7,101165.392572,10/23/21 20:18:02,0,0
1218,39,0,6,0,8,8,3,309,8,6,8,589,45,27.6,101160.860642,10/23/21 20:18:03,0,0
1236,37,0,6,0,8,8,3,323,8,6,8,587,43,27.6,101172.360728,10/23/21 20:18:05,0,0
1236,37,0,6,0,8,8,3,323,8,6,8,590,45,27.3,101167.828288,10/23/21 20:18:06,0,0
1206,33,0,6,0,8,8,3,317,8,6,8,590,45,27.9,101157.49403,10/23/21 20:18:08,0,0
1230,35,0,6,0,7,7,3,329,7,6,7,590,45,27.7,101160.23914,10/23/21 20:18:10,0,0
1230,35,0,7,0,8,8,3,329,8,7,8,590,43,27.3,101163.087999,10/23/21 20:18:11,0,0
1254,35,0,7,0,8,8,3,333,8,7,8,589,42,27.1,101166.040765,10/23/21 20:18:12,0,0
1254,35,0,6,0,7,7,3,333,7,6,7,587,43,27.7,101163.709813,10/23/21 20:18:15,0,0
1179,33,0,5,0,7,7,3,321,7,5,7,590,43,27.7,101161.819295,10/23/21 20:18:18,0,0
1140,29,0,6,0,7,7,2,309,7,6,7,589,44,27.7,101169.20101,10/23/21 20:18:19,0,0
1155,27,0,5,0,7,7,2,317,7,5,7,588,43,27.7,101161.819295,10/23/21 20:18:20,0,0
1155,27,0,5,0,7,7,2,317,7,5,7,590,44,27.8,101164.564382,10/23/21 20:18:27,0,0
1272,31,0,6,0,7,7,0,344,7,6,7,588,45,27.3,101167.309263,10/23/21 20:18:28,0,0
1272,31,0,6,0,7,7,0,344,7,6,7,587,43,27.5,101161.611617,10/23/21 20:18:30,0,0
1305,35,0,7,0,8,8,0,346,8,7,8,589,43,27.6,101166.040765,10/23/21 20:18:32,0,0
1305,35,0,7,0,8,8,0,346,8,7,8,589,44,27.6,101161.299412,10/23/21 20:18:34,0,0
1341,43,0,6,0,8,8,0,362,8,6,8,589,45,27.9,101162.879994,10/23/21 20:18:36,0,0
1323,41,0,5,0,8,8,0,352,8,5,8,588,45,27.7,101165.624547,10/23/21 20:18:37,0,0
1323,41,0,6,0,9,9,0,352,9,6,9,591,46,27.4,101160.986381,10/23/21 20:18:38,0,0
1374,48,1,6,0,9,9,1,352,9,6,9,589,44,27.9,101162.567298,10/23/21 20:18:39,0,0
1374,48,1,6,0,9,9,1,352,9,6,9,590,45,27.6,101166.892391,10/23/21 20:18:41,0,0
1419,56,1,6,0,8,9,1,366,9,6,8,589,44,27.2,101174.066123,10/23/21 20:18:42,0,0
1419,56,1,6,0,8,9,1,366,9,6,8,594,44,27.9,101163.206052,10/23/21 20:18:45,0,0
1377,54,1,7,0,9,10,1,358,10,7,9,590,45,27.2,101168.902435,10/23/21 20:18:46,0,0
1344,58,1,5,0,8,9,2,350,9,5,8,588,45,27.4,101160.1476,10/23/21 20:18:48,0,0
1311,54,1,6,0,9,10,3,342,10,6,9,588,46,28.1,101161.519022,10/23/21 20:18:50,0,0
1311,54,1,6,0,9,10,3,342,10,6,9,587,45,28.1,101167.425752,10/23/21 20:18:51,0,0
1278,53,1,6,0,9,9,3,328,9,6,9,585,43,27.7,101162.995704,10/23/21 20:18:52,0,0
1278,53,1,6,0,9,9,3,328,9,6,9,581,45,27.7,101167.320501,10/23/21 20:18:54,0,0
1221,51,1,6,0,8,9,3,314,9,6,8,579,45,27.3,101165.843798,10/23/21 20:18:56,0,0
1227,61,1,5,0,8,8,3,323,8,5,8,578,44,27.7,101165.949069,10/23/21 20:18:58,0,0
1227,61,1,5,0,8,8,3,323,8,5,8,581,43,27.6,101166.054249,10/23/21 20:18:59,0,0
1215,57,2,5,0,7,9,6,315,9,5,7,582,43,27.6,101164.472387,10/23/21 20:19:00,0,0
1215,57,2,5,0,7,9,6,315,9,5,7,580,44,27.9,101169.112623,10/23/21 20:19:02,0,0
1266,67,2,6,0,9,10,6,329,10,6,9,580,44,27.3,101166.474053,10/23/21 20:19:04,0,0
1254,63,1,6,0,9,10,5,337,10,6,9,580,44,27.6,101169.427219,10/23/21 20:19:05,0,0
1254,63,1,6,0,9,10,5,337,10,6,9,577,42,27.8,101166.474053,10/23/21 20:19:07,0,0
1284,57,1,6,0,9,10,5,346,10,6,9,580,42,27.6,101173.542554,10/23/21 20:19:08,0,0
1284,57,1,6,0,9,10,5,346,10,6,9,584,44,27.6,101171.328928,10/23/21 20:19:09,0,0
1341,63,1,7,0,9,10,5,358,10,7,9,585,42,27.8,101169.42892,10/23/21 20:19:11,0,0
1341,63,1,7,0,9,10,5,358,10,7,9,591,42,27.4,101163.839265,10/23/21 20:19:13,0,0
1398,57,1,7,0,9,10,4,366,10,7,9,573,45,27.5,101172.170564,10/23/21 20:19:15,0,0
1380,65,1,7,0,9,10,3,366,10,7,9,586,45,27.4,101167.739856,10/23/21 20:19:17,0,0
1419,72,1,7,0,10,11,3,389,11,7,10,586,44,27.2,101176.282647,10/23/21 20:19:18,0,0
1419,72,1,7,0,10,11,3,389,11,7,10,588,43,27.3,101169.004232,10/23/21 20:19:20,0,0
1470,76,1,7,0,10,11,3,407,11,7,10,588,41,27.5,101170.268322,10/23/21 20:19:21,0,0
1470,76,1,7,0,10,11,3,407,11,7,10,588,44,27.4,101163.096462,10/23/21 20:19:23,0,0
1482,68,1,8,0,10,11,4,411,11,8,10,589,44,27.6,101166.262953,10/23/21 20:19:25,0,0
1515,68,0,8,0,10,10,1,421,10,8,10,589,43,27.8,101164.786051,10/23/21 20:19:26,0,0
1515,68,0,8,0,10,10,1,421,10,8,10,590,43,27.0,101164.786051,10/23/21 20:19:30,0,0
1443,62,0,8,0,10,10,1,409,10,8,10,594,43,26.9,101167.633618,10/23/21 20:19:31,0,0
1443,62,0,8,0,10,10,1,409,10,8,10,575,43,27.3,101172.064387,10/23/21 20:19:33,0,0
1437,68,0,8,0,10,10,2,402,10,8,10,589,43,27.6,101164.573404,10/23/21 20:19:35,0,0
1422,64,0,8,0,10,10,2,402,10,8,10,589,44,28.0,101166.050346,10/23/21 20:19:37,0,0
1422,64,0,8,0,10,10,2,402,10,8,10,589,43,27.4,101163.309149,10/23/21 20:19:38,0,0
1392,70,0,7,0,10,10,2,390,10,7,10,588,42,27.6,101172.064387,10/23/21 20:19:39,0,0
1392,70,0,7,0,10,10,2,390,10,7,10,589,44,27.2,101166.050346,10/23/21 20:19:41,0,0
1431,66,0,7,0,10,10,2,392,10,7,10,590,45,27.4,101164.360392,10/23/21 20:19:43,0,0
1362,59,0,7,0,9,9,2,371,9,7,9,589,44,27.4,101165.837374,10/23/21 20:19:45,0,0
1362,59,0,7,0,9,9,2,371,9,7,9,590,42,27.5,101165.837374,10/23/21 20:19:46,0,0
1359,55,0,6,0,8,8,3,363,8,6,8,589,42,27.6,101170.161759,10/23/21 20:19:47,0,0
1359,55,0,6,0,8,8,3,363,8,6,8,589,44,27.7,101156.547965,10/23/21 20:19:52,0,0
1284,61,0,6,0,9,9,2,347,9,6,9,590,42,27.6,101167.828804,10/23/21 20:19:55,0,0
1284,61,0,6,0,9,9,2,349,9,6,9,590,43,27.8,101162.02755,10/23/21 20:19:56,0,0
1302,61,0,7,0,9,9,2,353,9,7,9,590,43,27.4,101164.767035,10/23/21 20:19:58,0,0
1302,61,0,7,0,9,9,2,353,9,7,9,592,44,27.6,101160.442995,10/23/21 20:19:59,0,0
1269,57,0,7,0,9,9,1,349,9,7,9,594,43,27.3,101164.981833,10/23/21 20:20:01,0,0
1320,57,0,7,0,9,9,1,353,9,7,9,593,45,28.1,101166.244217,10/23/21 20:20:03,0,0
1320,57,0,7,0,9,9,1,353,9,7,9,593,42,27.4,101169.198581,10/23/21 20:20:04,0,0
1317,51,0,7,0,9,9,1,361,9,7,9,594,43,28.0,101167.936117,10/23/21 20:20:05,0,0
1317,51,0,7,0,9,9,1,361,9,7,9,592,42,27.6,101167.101059,10/23/21 20:20:08,0,0
1317,49,0,7,0,9,9,1,367,9,7,9,592,44,27.3,101169.841521,10/23/21 20:20:09,0,0
1386,54,0,7,0,10,10,4,385,10,7,10,593,43,27.5,101159.71595,10/23/21 20:20:11,0,0
1386,54,0,7,0,10,10,4,385,10,7,10,592,44,27.4,101168.364458,10/23/21 20:20:12,0,0
1407,56,0,8,0,10,10,3,391,10,8,10,598,43,27.1,101167.314357,10/23/21 20:20:13,0,0
1407,56,0,8,0,10,10,3,391,10,8,10,594,44,26.5,101164.147015,10/23/21 20:20:15,0,0
1458,47,0,8,0,9,9,3,393,9,8,9,598,43,27.4,101171.318584,10/23/21 20:20:16,0,0
1458,47,0,8,0,9,9,3,393,9,8,9,593,45,27.6,101167.101059,10/23/21 20:20:17,0,0
1458,41,0,8,0,9,9,3,388,9,8,9,592,43,27.3,101164.147015,10/23/21 20:20:18,0,0
1458,41,0,8,0,9,9,3,388,9,8,9,592,46,27.3,101161.086106,10/23/21 20:20:20,0,0
1428,36,0,8,0,9,9,3,380,9,8,9,590,44,27.2,101169.841521,10/23/21 20:20:21,0,0
1428,36,0,8,0,9,9,3,380,9,8,9,593,46,27.7,101169.627573,10/23/21 20:20:22,0,0
1398,38,0,7,0,9,9,4,365,9,7,9,590,44,27.6,101166.458975,10/23/21 20:20:24,0,0
1398,38,0,7,0,9,9,4,365,9,7,9,589,45,27.9,101166.673368,10/23/21 20:20:25,0,0
1476,42,0,7,0,9,9,4,386,9,7,9,591,43,27.7,101161.920157,10/23/21 20:20:26,0,0
1476,42,0,7,0,9,9,4,386,9,7,9,589,45,27.2,101166.244217,10/23/21 20:20:28,0,0
1431,48,0,7,0,10,10,4,382,10,7,10,590,45,27.9,101163.504691,10/23/21 20:20:30,0,0
1425,48,0,7,0,9,9,4,372,9,7,9,575,44,27.7,101163.719164,10/23/21 20:20:31,0,0
1425,48,0,7,0,9,9,4,372,9,7,9,589,44,27.3,101165.303346,10/23/21 20:20:33,0,0
1374,42,0,7,0,9,9,4,356,9,7,9,590,43,27.1,101163.826264,10/23/21 20:20:34,0,0
1374,42,0,7,0,9,9,4,356,9,7,9,592,44,28.0,101165.196266,10/23/21 20:20:37,0,0
1386,46,0,7,0,9,9,2,365,9,7,9,591,44,27.6,101166.887396,10/23/21 20:20:38,0,0
1353,40,0,7,0,9,9,2,361,9,7,9,590,45,28.2,101168.471316,10/23/21 20:20:39,0,0
1353,40,0,7,0,9,9,2,361,9,7,9,589,45,27.1,101162.45621,10/23/21 20:20:41,0,0
1365,47,0,7,0,9,9,2,371,9,7,9,591,42,27.9,101168.471316,10/23/21 20:20:42,0,0
1365,47,0,7,0,9,9,2,371,9,7,9,593,44,27.6,101159.71595,10/23/21 20:20:43,0,0
1389,51,0,7,0,9,9,3,369,9,7,9,590,41,27.3,101162.88341,10/23/21 20:20:44,0,0
1389,51,0,7,0,9,9,3,369,9,7,9,590,44,27.4,101169.004232,10/23/21 20:20:46,0,0
1401,51,0,6,0,8,8,3,365,8,6,8,590,45,28.3,101161.61952,10/23/21 20:20:48,0,0
1413,51,0,7,0,9,9,2,372,9,7,9,590,44,27.9,101167.101059,10/23/21 20:20:50,0,0
1413,51,0,7,0,9,9,2,372,9,7,9,586,43,27.5,101165.303346,10/23/21 20:20:51,0,0
1323,43,0,7,0,8,8,2,343,8,7,8,594,41,27.3,101166.673368,10/23/21 20:20:52,0,0
1323,43,0,7,0,8,8,2,343,8,7,8,595,44,27.3,101163.826264,10/23/21 20:20:54,0,0
1305,37,0,6,0,8,8,2,341,8,6,8,596,44,27.7,101165.624037,10/23/21 20:20:56,0,0
1314,41,0,5,0,7,7,2,351,7,5,7,601,43,27.8,101173.00915,10/23/21 20:20:58,0,0
1314,41,0,5,0,7,7,2,351,7,5,7,595,42,27.2,101167.936117,10/23/21 20:20:59,0,0
1320,40,0,5,0,7,7,2,353,7,5,7,594,44,27.2,101161.812672,10/23/21 20:21:01,0,0
1302,44,0,5,0,7,7,1,344,7,5,7,593,44,27.9,101169.091105,10/23/21 20:21:03,0,0
1302,44,0,5,0,7,7,1,344,7,5,7,598,43,27.3,101164.551872,10/23/21 20:21:04,1,0
1329,46,0,5,0,7,7,1,342,7,5,7,599,44,28.1,101170.245392,10/23/21 20:21:05,1,0
1329,46,0,5,0,7,7,1,342,7,5,7,598,45,27.5,101173.307607,10/23/21 20:21:07,1,0
1305,48,0,5,0,7,7,1,334,7,5,7,599,42,27.5,101164.336345,10/23/21 20:21:08,1,0
1305,48,0,5,0,7,7,1,334,7,5,7,600,44,27.2,101174.78485,10/23/21 20:21:09,1,0
1254,50,0,5,0,7,7,0,332,7,5,7,598,42,27.8,101166.244217,10/23/21 20:21:11,1,0
1254,50,0,5,0,7,7,0,332,7,5,7,599,45,27.3,101167.613903,10/23/21 20:21:12,1,0
1254,53,0,6,0,7,7,0,338,7,6,7,596,42,27.1,101163.397318,10/23/21 20:21:13,1,0
1254,53,0,6,0,7,7,0,338,7,6,7,604,43,27.4,101167.936117,10/23/21 20:21:15,1,0
1323,55,0,6,0,8,8,0,350,8,6,8,598,41,27.0,101173.630129,10/23/21 20:21:16,1,0
1323,55,0,7,0,9,9,0,350,9,7,9,597,42,27.8,101164.87448,10/23/21 20:21:18,1,0
1338,65,1,7,1,9,10,1,364,10,7,9,604,43,27.2,101161.920157,10/23/21 20:21:20,1,0
1314,65,1,7,1,9,10,1,354,10,7,9,602,44,28.3,101164.87448,10/23/21 20:21:21,1,0
1314,65,1,7,1,9,10,1,354,10,7,9,598,44,27.9,101168.983538,10/23/21 20:21:22,1,0
1380,67,1,7,1,9,10,1,367,10,7,9,596,42,27.4,101167.506316,10/23/21 20:21:24,1,0
1380,67,1,7,1,9,10,1,367,10,7,9,597,42,27.6,101164.120453,10/23/21 20:21:26,1,0
1431,74,1,8,1,10,10,1,383,10,8,10,597,43,27.4,101167.613903,10/23/21 20:21:28,1,0
1404,70,1,8,1,10,10,1,383,10,8,10,596,43,27.3,101164.551872,10/23/21 20:21:29,1,0
1404,70,1,8,1,10,10,1,383,10,8,10,601,44,27.9,101164.120453,10/23/21 20:21:30,1,0
1392,70,1,8,1,10,10,1,379,10,8,10,595,41,27.7,101159.68855,10/23/21 20:21:31,1,0
1392,70,1,8,1,10,10,1,379,10,8,10,601,44,27.8,101162.643152,10/23/21 20:21:33,1,0
1329,66,1,7,1,10,10,2,365,10,7,10,602,41,27.6,101164.120453,10/23/21 20:21:34,1,0
1329,66,1,7,1,10,10,2,365,10,7,10,601,44,26.9,101167.075056,10/23/21 20:21:35,1,0
1281,62,1,7,1,9,10,2,351,10,7,9,601,44,28.1,101167.075056,10/23/21 20:21:37,1,0
1281,62,1,7,1,9,10,2,351,10,7,9,584,45,27.4,101165.705726,10/23/21 20:21:38,1,0
1305,62,1,7,1,9,10,2,347,10,7,9,601,43,27.6,101165.705726,10/23/21 20:21:39,1,0
1305,62,1,7,1,9,10,2,347,10,7,9,602,44,27.1,101171.290905,10/23/21 20:21:41,1,0
1293,56,1,7,1,9,9,2,341,9,7,9,603,42,27.6,101165.597754,10/23/21 20:21:42,1,0
1293,56,1,7,1,9,9,2,341,9,7,9,603,42,27.9,101165.273293,10/23/21 20:21:45,1,0
1299,54,0,7,0,9,9,1,341,9,7,9,607,44,27.7,101163.904196,10/23/21 20:21:46,1,0
1380,56,0,7,0,10,10,2,368,10,7,10,601,44,27.4,101165.381538,10/23/21 20:21:48,1,0
1281,56,0,7,0,9,9,2,349,9,7,9,601,44,27.6,101169.921657,10/23/21 20:21:50,1,0
1281,56,0,7,0,9,9,2,349,9,7,9,602,44,28.2,101167.075056,10/23/21 20:21:51,1,0
1338,58,0,7,0,9,9,2,356,9,7,9,601,42,27.1,101170.02966,10/23/21 20:21:52,1,0
1338,58,0,7,0,9,9,2,356,9,7,9,607,44,27.1,101174.353624,10/23/21 20:21:54,1,0
1353,54,0,7,0,9,9,2,358,9,7,9,600,42,27.7,101158.427301,10/23/21 20:21:55,1,0
1353,54,0,7,0,9,9,2,358,9,7,9,602,44,27.4,101165.597754,10/23/21 20:21:56,1,0
1413,54,0,7,0,10,10,2,377,10,7,10,603,42,27.4,101171.290905,10/23/21 20:21:57,1,0
1413,54,0,7,0,10,10,2,377,10,7,10,602,44,27.8,101168.336221,10/23/21 20:21:59,1,0
1461,60,0,8,0,10,10,1,393,10,8,10,602,43,28.1,101174.029248,10/23/21 20:22:00,1,0
1461,60,0,8,0,10,10,1,393,10,8,10,602,44,27.3,101165.381538,10/23/21 20:22:02,1,0
1542,64,0,8,0,11,11,1,416,11,8,11,602,42,27.3,101174.029248,10/23/21 20:22:03,1,0
1542,64,0,8,0,11,11,1,416,11,8,11,603,44,27.3,101162.535049,10/23/21 20:22:04,1,0
1545,62,0,8,0,11,11,1,424,11,8,11,602,43,28.0,101169.488734,10/23/21 20:22:05,1,0
1545,62,0,8,0,11,11,1,424,11,8,11,602,44,26.9,101170.137572,10/23/21 20:22:07,1,0
1518,61,0,8,0,11,11,1,418,11,8,11,602,42,27.3,101161.165851,10/23/21 20:22:08,1,0
1518,61,0,8,0,11,11,1,418,11,8,11,603,45,27.3,101166.533931,10/23/21 20:22:09,1,0
1536,59,0,8,0,11,11,1,425,11,8,11,607,41,27.2,101166.425432,10/23/21 20:22:11,1,0
1536,59,0,8,0,11,11,1,425,11,8,11,603,44,26.9,101170.857697,10/23/21 20:22:12,1,0
1548,57,0,8,0,10,10,0,418,10,8,10,601,42,27.7,101163.47059,10/23/21 20:22:13,1,0
1548,57,0,8,0,10,10,0,418,10,8,10,605,44,27.3,101164.948011,10/23/21 20:22:15,1,0
1635,59,0,9,0,11,11,0,433,11,9,11,602,41,27.9,101175.072934,10/23/21 20:22:16,1,0
1635,59,0,9,0,11,11,0,433,11,9,11,603,42,27.7,101168.228016,10/23/21 20:22:18,1,0
1551,57,1,8,1,10,11,1,412,11,8,10,602,44,28.1,101166.750654,10/23/21 20:22:20,1,0
1557,59,1,8,1,10,11,2,410,11,8,10,602,43,27.3,101163.904196,10/23/21 20:22:21,1,0
1557,59,1,8,1,10,11,2,410,11,8,10,603,46,28.1,101165.381538,10/23/21 20:22:22,1,0
1440,59,1,7,1,9,10,2,380,10,7,9,604,43,27.6,101159.580407,10/23/21 20:22:24,1,0
1440,59,1,7,1,9,10,2,380,10,7,9,603,44,28.2,101162.535049,10/23/21 20:22:26,1,0
1461,55,1,7,1,9,10,2,387,10,7,9,601,45,28.0,101170.857697,10/23/21 20:22:28,1,0
1428,47,1,7,1,9,10,2,378,10,7,9,602,43,26.8,101163.687575,10/23/21 20:22:29,1,0
1428,47,1,7,1,9,10,2,378,10,7,9,603,45,27.8,101174.029248,10/23/21 20:22:30,1,0
1458,55,1,7,1,9,10,2,391,10,7,9,602,42,27.4,101167.902854,10/23/21 20:22:31,1,0
1458,55,1,7,1,9,10,2,391,10,7,9,601,45,27.8,101167.46803,10/23/21 20:22:33,1,0
1452,62,1,7,1,10,11,3,393,11,7,10,602,42,27.8,101167.46803,10/23/21 20:22:34,1,0
1452,62,1,7,1,10,11,3,393,11,7,10,602,45,27.3,101164.404055,10/23/21 20:22:35,1,0
1425,56,1,7,1,9,10,3,378,10,7,9,604,41,27.9,101168.618518,10/23/21 20:22:37,1,0
1425,56,1,7,1,9,10,3,378,10,7,9,603,45,26.8,101169.768307,10/23/21 20:22:38,1,0
1350,56,1,7,1,9,10,3,364,10,7,9,601,42,27.7,101171.245929,10/23/21 20:22:39,1,0
1350,56,1,7,1,9,10,3,364,10,7,9,602,44,27.5,101163.748305,10/23/21 20:22:41,1,0
1275,48,1,6,1,9,9,3,345,9,6,9,602,42,27.9,101168.400054,10/23/21 20:22:42,1,0
1275,48,1,6,1,9,9,3,345,9,6,9,602,44,27.8,101169.877656,10/23/21 20:22:43,1,0
1344,50,0,7,0,9,9,2,372,9,7,9,601,42,27.2,101167.031751,10/23/21 20:22:44,1,0
1344,50,0,7,0,9,9,2,372,9,7,9,602,44,26.8,101166.703586,10/23/21 20:22:46,1,0
1368,44,0,7,0,9,9,1,372,9,7,9,602,42,27.8,101167.031751,10/23/21 20:22:47,1,0
1368,44,0,7,0,9,9,1,372,9,7,9,601,44,27.8,101164.076589,10/23/21 20:22:49,1,0
1455,42,0,8,0,10,10,2,393,10,8,10,602,44,26.9,101169.549338,10/23/21 20:22:51,1,0
1410,40,0,7,0,9,9,2,378,9,7,9,602,43,27.4,101168.071677,10/23/21 20:22:52,1,0
1410,40,0,7,0,9,9,2,378,9,7,9,603,43,27.9,101164.896903,10/23/21 20:22:54,1,0
1461,50,0,7,0,9,9,2,393,9,7,9,602,42,27.1,101169.549338,10/23/21 20:22:55,1,0
1461,50,0,7,0,9,9,2,393,9,7,9,602,42,27.3,101171.464494,10/23/21 20:22:58,1,0
1398,44,0,7,0,9,9,2,372,9,7,9,604,43,27.2,101172.72355,10/23/21 20:22:59,1,0
1488,42,0,8,0,9,9,1,403,9,8,9,602,43,27.6,101163.967252,10/23/21 20:23:00,1,0
1488,42,0,8,0,9,9,1,403,9,8,9,604,44,27.1,101168.290686,10/23/21 20:23:02,1,0
1428,44,0,8,0,9,9,1,391,9,8,9,603,42,27.8,101171.026999,10/23/21 20:23:03,1,0
1428,44,0,8,0,9,9,1,391,9,8,9,602,45,26.9,101173.653366,10/23/21 20:23:04,1,0
1467,54,0,8,0,10,10,1,403,10,8,10,602,43,27.8,101182.190282,10/23/21 20:23:05,1,0
1467,54,0,8,0,10,10,1,403,10,8,10,602,44,27.5,101174.581109,10/23/21 20:23:08,1,0
1494,58,0,8,0,10,10,1,411,10,8,10,602,46,27.4,101175.021273,10/23/21 20:23:09,1,0
1470,56,0,8,0,10,10,1,403,10,8,10,605,44,27.4,101170.36803,10/23/21 20:23:11,1,0
1470,56,0,8,0,10,10,1,403,10,8,10,608,46,27.6,101176.279154,10/23/21 20:23:12,1,0
1458,64,0,8,0,10,10,1,405,10,8,10,602,44,27.6,101173.982322,10/23/21 20:23:13,1,0
1458,64,0,8,0,10,10,1,405,10,8,10,603,43,27.8,101169.439717,10/23/21 20:23:16,1,0
1464,76,0,7,0,10,10,0,410,10,7,10,603,45,27.4,101173.872761,10/23/21 20:23:17,1,0
1497,78,0,7,0,11,11,0,416,11,7,11,602,43,27.9,101172.50466,10/23/21 20:23:18,1,0
1497,78,0,7,0,11,11,0,416,11,7,11,602,46,28.1,101172.614151,10/23/21 20:23:20,1,0
1458,72,0,7,0,10,10,0,403,10,7,10,603,43,27.8,101170.807706,10/23/21 20:23:21,1,0
1458,72,0,7,0,10,10,0,403,10,7,10,603,45,27.5,101175.350442,10/23/21 20:23:22,1,0
